X,Y,Z,R,G,B
256.39873850862097,149.45612718936445,400.1845074891656,255,0,0
256.4554720739711,149.42141634895,400.2094425066628,255,0,0
256.5203599360603,149.2388897436196,400.3508048930914,255,0,0
256.58567402645576,149.05634173088782,400.4921655040292,255,0,0
256.60193453020787,149.74159634403074,399.95005863211856,255,0,0
256.6165615184504,150.42693231325313,399.4079579028356,255,0,0
255.20034082778136,148.92926982442944,400.5828566418073,255,0,0
255.27103772067312,148.3764492154381,401.01569432941614,255,0,0
255.31543620591177,148.7923547495594,400.6857839526005,255,0,0
255.3588398781427,149.20831093592332,400.3558783816862,255,0,0
255.41862598010007,149.06134102333752,400.4691553376969,255,0,0
255.47875429248015,148.91435461072686,400.5824315301226,255,0,0
255.5326359040169,148.96560521245098,400.5396594228389,255,0,0
255.5863887787707,149.01686424287175,400.4968844436424,255,0,0
255.64035877140356,149.05843326726955,400.46174350760543,255,0,0
255.69422343758427,149.10000090573052,400.4266071789807,255,0,0
255.74900636655545,149.11463153568525,400.41267147304353,255,0,0
255.80374730749463,149.1292676124866,400.3987338576783,255,0,0
255.8584885412056,149.14288765085414,400.3855981819776,255,0,0
255.91319070523352,149.15650930772344,400.3724623380641,255,0,0
255.967265799628,149.18389642885356,400.3484987040073,255,0,0
256.0212693377405,149.21128449348438,400.3245381142792,255,0,0
256.0744179362883,149.2560553483732,400.2869070661079,255,0,0
256.1274535463054,149.30082922770566,400.249279234855,255,0,0
256.1821153040834,149.30896204534528,400.2404730400969,255,0,0
256.23675189645235,149.31708748807762,400.2316745270102,255,0,0
256.28899790348964,149.37268239464652,400.1855477849472,255,0,0
256.3411048505656,149.42828428552963,400.1394216221505,255,0,0
256.39616904284827,149.42457819457613,400.13993446796667,255,0,0
256.45123591536355,149.42086828723723,400.1404490559901,255,0,0
256.51499739687733,149.25781685078937,400.2662335316413,255,0,0
256.5791391920575,149.0947523014292,400.39201159247534,255,0,0
256.6110537744573,149.50452206682732,400.06748861629575,255,0,0
256.64198964277347,149.91433995699236,399.7429687241512,255,0,0
255.19565276173083,148.98566865767884,400.4683465095229,255,0,0
255.2632817874021,148.53986994257986,400.81626036160463,255,0,0
255.31035688926477,148.8541445218586,400.5668520396473,255,0,0
255.3566794689995,149.16845552158753,400.3174455285418,255,0,0
255.4157138072815,149.04555290011328,400.4115981511632,255,0,0
255.47503337178173,148.9226352655339,400.5057489237281,255,0,0
255.5285359264492,148.9837122477594,400.4553397584058,255,0,0
255.58188647869656,149.0447949014705,400.40493463443954,255,0,0
255.6362967880604,149.07180923049089,400.3812944506302,255,0,0
255.69063538666563,149.0988364876049,400.3576476506176,255,0,0
255.74581159246807,149.10191538105084,400.3528143441324,255,0,0
255.80097383357904,149.10499693874232,400.3479776876413,255,0,0
255.85593050899467,149.1128313814683,400.3394111671074,255,0,0
255.9108622245459,149.1206630522574,400.33084617295697,255,0,0
255.9648192799632,149.15075867480314,400.3048015264686,255,0,0
256.0186990265751,149.1808648561778,400.278753033351,255,0,0
256.0715672084669,149.23170654712888,400.23642722411546,255,0,0
256.12430791854905,149.28255797836636,400.1940998615418,255,0,0
256.1791677394915,149.28600019031973,400.18899309283455,255,0,0
256.23401283494945,149.28943381545693,400.1838933003883,255,0,0
256.2878622382606,149.31259844985323,400.1633087363752,255,0,0
256.34165024474345,149.3357668554791,400.1427250900378,255,0,0
256.3960469236882,149.34607153403113,400.1322365821085,255,0,0
256.45041284326624,149.3563817830295,400.1217467798991,255,0,0
256.51312695423104,149.2128259112836,400.2319923647485,255,0,0
256.5761755391485,149.06925657850638,400.3422344719849,255,0,0
256.61124004973345,149.42397993549002,400.0615161982323,255,0,0
256.64545795900153,149.7787387934334,399.78080528877535,255,0,0
255.19328524037425,148.95327820445178,400.423772306505,255,0,0
