X,Y,Z,R,G,B
13.1403,-20.1281,35.4613,0.0000,0.0000,255.0000
13.2094,-20.1303,35.4652,0.0000,0.0000,255.0000
13.2791,-20.1333,35.4703,0.0000,0.0000,255.0000
13.3483,-20.1355,35.4743,0.0000,0.0000,255.0000
13.4188,-20.1396,35.4816,0.0000,0.0000,255.0000
13.4878,-20.1416,35.4849,0.0000,0.0000,255.0000
13.5558,-20.1420,35.4856,0.0000,0.0000,255.0000
13.6233,-20.1415,35.4849,0.0000,0.0000,255.0000
13.6912,-20.1418,35.4854,0.0000,0.0000,255.0000
13.7595,-20.1426,35.4869,0.0000,0.0000,255.0000
13.8283,-20.1441,35.4894,0.0000,0.0000,255.0000
13.8975,-20.1461,35.4930,0.0000,0.0000,255.0000
13.9678,-20.1498,35.4995,0.0000,0.0000,255.0000
14.0405,-20.1569,35.5119,0.0000,0.0000,255.0000
14.1145,-20.1658,35.5277,0.0000,0.0000,255.0000
14.1890,-20.1752,35.5442,0.0000,0.0000,255.0000
14.2695,-20.1931,35.5758,0.0000,0.0000,255.0000
14.3433,-20.2014,35.5903,0.0000,0.0000,255.0000
14.4204,-20.2142,35.6129,0.0000,0.0000,255.0000
14.5111,-20.2459,35.6687,0.0000,0.0000,255.0000
14.5819,-20.2496,35.6753,0.0000,0.0000,255.0000
14.6696,-20.2767,35.7230,0.0000,0.0000,255.0000
14.7691,-20.3197,35.7989,0.0000,0.0000,255.0000
14.8752,-20.3715,35.8900,0.0000,0.0000,255.0000
4.4903,-21.2352,37.2863,0.0000,0.0000,255.0000
4.5972,-21.4011,37.5776,0.0000,0.0000,255.0000
4.6652,-21.3840,37.5476,0.0000,0.0000,255.0000
4.7253,-21.3318,37.4559,0.0000,0.0000,255.0000
4.7900,-21.3014,37.4024,0.0000,0.0000,255.0000
4.8554,-21.2751,37.3563,0.0000,0.0000,255.0000
4.9175,-21.2354,37.2866,0.0000,0.0000,255.0000
4.9808,-21.2019,37.2277,0.0000,0.0000,255.0000
5.0451,-21.1732,37.1773,0.0000,0.0000,255.0000
5.1101,-21.1483,37.1337,0.0000,0.0000,255.0000
5.1756,-21.1264,37.0952,0.0000,0.0000,255.0000
5.2397,-21.0992,37.0475,0.0000,0.0000,255.0000
5.3046,-21.0760,37.0067,0.0000,0.0000,255.0000
5.3696,-21.0540,36.9682,0.0000,0.0000,255.0000
5.4341,-21.0306,36.9270,0.0000,0.0000,255.0000
5.4991,-21.0095,36.8899,0.0000,0.0000,255.0000
5.5641,-20.9887,36.8534,0.0000,0.0000,255.0000
5.6287,-20.9675,36.8162,0.0000,0.0000,255.0000
5.6930,-20.9452,36.7771,0.0000,0.0000,255.0000
5.7563,-20.9200,36.7328,0.0000,0.0000,255.0000
5.8202,-20.8977,36.6937,0.0000,0.0000,255.0000
5.8843,-20.8768,36.6569,0.0000,0.0000,255.0000
5.9483,-20.8556,36.6198,0.0000,0.0000,255.0000
6.0124,-20.8353,36.5842,0.0000,0.0000,255.0000
6.0771,-20.8177,36.5531,0.0000,0.0000,255.0000
6.1419,-20.8007,36.5234,0.0000,0.0000,255.0000
6.2062,-20.7827,36.4918,0.0000,0.0000,255.0000
6.2715,-20.7682,36.4663,0.0000,0.0000,255.0000
6.3363,-20.7524,36.4385,0.0000,0.0000,255.0000
6.4012,-20.7371,36.4117,0.0000,0.0000,255.0000
6.4667,-20.7243,36.3892,0.0000,0.0000,255.0000
6.5306,-20.7068,36.3584,0.0000,0.0000,255.0000
6.5953,-20.6918,36.3322,0.0000,0.0000,255.0000
6.6603,-20.6784,36.3087,0.0000,0.0000,255.0000
6.7254,-20.6655,36.2859,0.0000,0.0000,255.0000
6.7906,-20.6529,36.2639,0.0000,0.0000,255.0000
6.8552,-20.6389,36.2392,0.0000,0.0000,255.0000
6.9199,-20.6256,36.2159,0.0000,0.0000,255.0000
6.9856,-20.6153,36.1978,0.0000,0.0000,255.0000
7.0500,-20.6017,36.1738,0.0000,0.0000,255.0000
7.1148,-20.5891,36.1518,0.0000,0.0000,255.0000
7.1794,-20.5766,36.1299,0.0000,0.0000,255.0000
7.2436,-20.5630,36.1060,0.0000,0.0000,255.0000
7.3073,-20.5482,36.0800,0.0000,0.0000,255.0000
7.3710,-20.5338,36.0548,0.0000,0.0000,255.0000
7.4351,-20.5207,36.0317,0.0000,0.0000,255.0000
7.4998,-20.5096,36.0122,0.0000,0.0000,255.0000
7.5642,-20.4978,35.9915,0.0000,0.0000,255.0000
7.6282,-20.4850,35.9690,0.0000,0.0000,255.0000
7.6925,-20.4733,35.9485,0.0000,0.0000,255.0000
7.7580,-20.4650,35.9338,0.0000,0.0000,255.0000
7.8224,-20.4541,35.9148,0.0000,0.0000,255.0000
7.8873,-20.4446,35.8982,0.0000,0.0000,255.0000
7.9519,-20.4343,35.8800,0.0000,0.0000,255.0000
8.0151,-20.4209,35.8565,0.0000,0.0000,255.0000
8.0813,-20.4151,35.8463,0.0000,0.0000,255.0000
8.1456,-20.4049,35.8284,0.0000,0.0000,255.0000
8.2100,-20.3949,35.8108,0.0000,0.0000,255.0000
8.2764,-20.3899,35.8021,0.0000,0.0000,255.0000
8.3397,-20.3775,35.7803,0.0000,0.0000,255.0000
8.4041,-20.3680,35.7637,0.0000,0.0000,255.0000
8.4683,-20.3583,35.7466,0.0000,0.0000,255.0000
8.5311,-20.3452,35.7235,0.0000,0.0000,255.0000
8.5959,-20.3372,35.7095,0.0000,0.0000,255.0000
8.6585,-20.3242,35.6867,0.0000,0.0000,255.0000
8.7209,-20.3107,35.6630,0.0000,0.0000,255.0000
8.7848,-20.3012,35.6462,0.0000,0.0000,255.0000
8.8475,-20.2887,35.6244,0.0000,0.0000,255.0000
8.9111,-20.2788,35.6070,0.0000,0.0000,255.0000
8.9758,-20.2713,35.5938,0.0000,0.0000,255.0000
9.0414,-20.2661,35.5846,0.0000,0.0000,255.0000
9.1043,-20.2548,35.5649,0.0000,0.0000,255.0000
9.1698,-20.2494,35.5553,0.0000,0.0000,255.0000
9.2352,-20.2440,35.5459,0.0000,0.0000,255.0000
9.2980,-20.2330,35.5265,0.0000,0.0000,255.0000
9.3629,-20.2266,35.5154,0.0000,0.0000,255.0000
9.4270,-20.2186,35.5013,0.0000,0.0000,255.0000
9.4909,-20.2105,35.4870,0.0000,0.0000,255.0000
9.5555,-20.2038,35.4752,0.0000,0.0000,255.0000
9.6183,-20.1934,35.4571,0.0000,0.0000,255.0000
9.6815,-20.1840,35.4405,0.0000,0.0000,255.0000
9.7456,-20.1766,35.4275,0.0000,0.0000,255.0000
9.8112,-20.1725,35.4202,0.0000,0.0000,255.0000
9.8746,-20.1637,35.4049,0.0000,0.0000,255.0000
9.9396,-20.1586,35.3959,0.0000,0.0000,255.0000
10.0050,-20.1541,35.3880,0.0000,0.0000,255.0000
10.0692,-20.1474,35.3763,0.0000,0.0000,255.0000
10.1356,-20.1450,35.3721,0.0000,0.0000,255.0000
10.2008,-20.1406,35.3643,0.0000,0.0000,255.0000
10.2664,-20.1367,35.3574,0.0000,0.0000,255.0000
10.3335,-20.1359,35.3561,0.0000,0.0000,255.0000
10.4007,-20.1353,35.3550,0.0000,0.0000,255.0000
10.4677,-20.1343,35.3532,0.0000,0.0000,255.0000
10.5345,-20.1331,35.3511,0.0000,0.0000,255.0000
10.6014,-20.1319,35.3490,0.0000,0.0000,255.0000
10.6697,-20.1333,35.3515,0.0000,0.0000,255.0000
10.7368,-20.1327,35.3504,0.0000,0.0000,255.0000
10.8043,-20.1327,35.3504,0.0000,0.0000,255.0000
10.8736,-20.1359,35.3561,0.0000,0.0000,255.0000
10.9414,-20.1366,35.3572,0.0000,0.0000,255.0000
11.0092,-20.1371,35.3581,0.0000,0.0000,255.0000
11.0774,-20.1383,35.3602,0.0000,0.0000,255.0000
11.1464,-20.1411,35.3651,0.0000,0.0000,255.0000
11.2130,-20.1394,35.3622,0.0000,0.0000,255.0000
11.2803,-20.1390,35.3614,0.0000,0.0000,255.0000
11.3483,-20.1399,35.3630,0.0000,0.0000,255.0000
11.4172,-20.1423,35.3672,0.0000,0.0000,255.0000
11.4836,-20.1402,35.3636,0.0000,0.0000,255.0000
11.5506,-20.1395,35.3623,0.0000,0.0000,255.0000
11.6175,-20.1382,35.3601,0.0000,0.0000,255.0000
11.6829,-20.1347,35.3539,0.0000,0.0000,255.0000
11.7517,-20.1369,35.3578,0.0000,0.0000,255.0000
11.8187,-20.1359,35.3561,0.0000,0.0000,255.0000
11.8857,-20.1351,35.3547,0.0000,0.0000,255.0000
11.9548,-20.1378,35.3593,0.0000,0.0000,255.0000
12.0189,-20.1321,35.3493,0.0000,0.0000,255.0000
12.0854,-20.1304,35.3464,0.0000,0.0000,255.0000
12.1528,-20.1302,35.3461,0.0000,0.0000,255.0000
12.2195,-20.1290,35.3439,0.0000,0.0000,255.0000
12.2867,-20.1286,35.3433,0.0000,0.0000,255.0000
12.3535,-20.1274,35.3412,0.0000,0.0000,255.0000
12.4205,-20.1267,35.3398,0.0000,0.0000,255.0000
12.4885,-20.1275,35.3412,0.0000,0.0000,255.0000
12.5544,-20.1250,35.3368,0.0000,0.0000,255.0000
12.6218,-20.1249,35.3367,0.0000,0.0000,255.0000
12.6889,-20.1242,35.3355,0.0000,0.0000,255.0000
12.7537,-20.1200,35.3282,0.0000,0.0000,255.0000
12.8203,-20.1187,35.3259,0.0000,0.0000,255.0000
12.8867,-20.1171,35.3231,0.0000,0.0000,255.0000
12.9536,-20.1162,35.3215,0.0000,0.0000,255.0000
13.0215,-20.1170,35.3228,0.0000,0.0000,255.0000
13.0889,-20.1169,35.3227,0.0000,0.0000,255.0000
13.1578,-20.1191,35.3266,0.0000,0.0000,255.0000
13.2273,-20.1223,35.3321,0.0000,0.0000,255.0000
13.2966,-20.1250,35.3368,0.0000,0.0000,255.0000
13.3673,-20.1298,35.3454,0.0000,0.0000,255.0000
13.4358,-20.1313,35.3480,0.0000,0.0000,255.0000
13.5035,-20.1318,35.3488,0.0000,0.0000,255.0000
13.5722,-20.1335,35.3518,0.0000,0.0000,255.0000
13.6383,-20.1315,35.3483,0.0000,0.0000,255.0000
13.7043,-20.1292,35.3443,0.0000,0.0000,255.0000
13.7711,-20.1283,35.3426,0.0000,0.0000,255.0000
13.8401,-20.1304,35.3464,0.0000,0.0000,255.0000
13.9072,-20.1299,35.3455,0.0000,0.0000,255.0000
13.9771,-20.1334,35.3516,0.0000,0.0000,255.0000
14.0488,-20.1393,35.3621,0.0000,0.0000,255.0000
14.1212,-20.1464,35.3745,0.0000,0.0000,255.0000
14.2031,-20.1668,35.4103,0.0000,0.0000,255.0000
14.2758,-20.1740,35.4229,0.0000,0.0000,255.0000
14.3511,-20.1847,35.4418,0.0000,0.0000,255.0000
14.4409,-20.2157,35.4962,0.0000,0.0000,255.0000
14.5113,-20.2193,35.5025,0.0000,0.0000,255.0000
14.5854,-20.2281,35.5179,0.0000,0.0000,255.0000
14.6987,-20.2910,35.6283,0.0000,0.0000,255.0000
14.8875,-20.4569,35.9197,0.0000,0.0000,255.0000
14.2291,-19.4624,34.1736,0.0000,0.0000,255.0000
4.4865,-21.2880,37.2541,0.0000,0.0000,255.0000
4.5831,-21.4073,37.4628,0.0000,0.0000,255.0000
4.6489,-21.3810,37.4168,0.0000,0.0000,255.0000
4.7098,-21.3331,37.3331,0.0000,0.0000,255.0000
4.7746,-21.3041,37.2822,0.0000,0.0000,255.0000
4.8396,-21.2771,37.2350,0.0000,0.0000,255.0000
4.9011,-21.2353,37.1619,0.0000,0.0000,255.0000
4.9643,-21.2022,37.1039,0.0000,0.0000,255.0000
5.0279,-21.1720,37.0511,0.0000,0.0000,255.0000
5.0923,-21.1455,37.0047,0.0000,0.0000,255.0000
5.1576,-21.1235,36.9662,0.0000,0.0000,255.0000
5.2214,-21.0963,36.9186,0.0000,0.0000,255.0000
5.2860,-21.0725,36.8770,0.0000,0.0000,255.0000
5.3508,-21.0507,36.8388,0.0000,0.0000,255.0000
5.4157,-21.0294,36.8015,0.0000,0.0000,255.0000
5.4802,-21.0075,36.7632,0.0000,0.0000,255.0000
5.5448,-20.9861,36.7258,0.0000,0.0000,255.0000
5.6093,-20.9650,36.6888,0.0000,0.0000,255.0000
5.6736,-20.9438,36.6518,0.0000,0.0000,255.0000
5.7377,-20.9226,36.6146,0.0000,0.0000,255.0000
5.8015,-20.9006,36.5761,0.0000,0.0000,255.0000
5.8650,-20.8780,36.5367,0.0000,0.0000,255.0000
5.9284,-20.8554,36.4970,0.0000,0.0000,255.0000
5.9926,-20.8364,36.4637,0.0000,0.0000,255.0000
6.0570,-20.8185,36.4325,0.0000,0.0000,255.0000
6.1217,-20.8018,36.4033,0.0000,0.0000,255.0000
6.1865,-20.7862,36.3760,0.0000,0.0000,255.0000
6.2519,-20.7726,36.3521,0.0000,0.0000,255.0000
6.3162,-20.7558,36.3227,0.0000,0.0000,255.0000
6.3805,-20.7396,36.2943,0.0000,0.0000,255.0000
6.4461,-20.7275,36.2732,0.0000,0.0000,255.0000
6.5096,-20.7094,36.2416,0.0000,0.0000,255.0000
6.5740,-20.6943,36.2152,0.0000,0.0000,255.0000
6.6388,-20.6806,36.1912,0.0000,0.0000,255.0000
6.7034,-20.6668,36.1670,0.0000,0.0000,255.0000
6.7685,-20.6547,36.1459,0.0000,0.0000,255.0000
6.8330,-20.6412,36.1222,0.0000,0.0000,255.0000
6.8977,-20.6282,36.0995,0.0000,0.0000,255.0000
6.9631,-20.6178,36.0813,0.0000,0.0000,255.0000
7.0281,-20.6065,36.0615,0.0000,0.0000,255.0000
7.0931,-20.5953,36.0419,0.0000,0.0000,255.0000
7.1573,-20.5820,36.0186,0.0000,0.0000,255.0000
7.2199,-20.5644,35.9878,0.0000,0.0000,255.0000
7.2831,-20.5487,35.9603,0.0000,0.0000,255.0000
7.3471,-20.5357,35.9376,0.0000,0.0000,255.0000
7.4114,-20.5239,35.9169,0.0000,0.0000,255.0000
7.4755,-20.5114,35.8951,0.0000,0.0000,255.0000
7.5391,-20.4981,35.8718,0.0000,0.0000,255.0000
7.6024,-20.4842,35.8474,0.0000,0.0000,255.0000
7.6661,-20.4716,35.8253,0.0000,0.0000,255.0000
7.7310,-20.4623,35.8090,0.0000,0.0000,255.0000
7.7950,-20.4508,35.7889,0.0000,0.0000,255.0000
7.8600,-20.4420,35.7737,0.0000,0.0000,255.0000
7.9250,-20.4336,35.7590,0.0000,0.0000,255.0000
7.9892,-20.4231,35.7406,0.0000,0.0000,255.0000
8.0542,-20.4150,35.7263,0.0000,0.0000,255.0000
8.1184,-20.4048,35.7086,0.0000,0.0000,255.0000
8.1828,-20.3953,35.6919,0.0000,0.0000,255.0000
8.2483,-20.3890,35.6808,0.0000,0.0000,255.0000
8.3115,-20.3767,35.6594,0.0000,0.0000,255.0000
8.3760,-20.3681,35.6442,0.0000,0.0000,255.0000
8.4403,-20.3590,35.6283,0.0000,0.0000,255.0000
8.5026,-20.3453,35.6044,0.0000,0.0000,255.0000
8.5675,-20.3380,35.5916,0.0000,0.0000,255.0000
8.6304,-20.3260,35.5706,0.0000,0.0000,255.0000
8.6934,-20.3147,35.5508,0.0000,0.0000,255.0000
8.7591,-20.3096,35.5418,0.0000,0.0000,255.0000
8.8216,-20.2971,35.5201,0.0000,0.0000,255.0000
8.8849,-20.2869,35.5022,0.0000,0.0000,255.0000
8.9492,-20.2791,35.4885,0.0000,0.0000,255.0000
9.0147,-20.2738,35.4793,0.0000,0.0000,255.0000
9.0781,-20.2643,35.4626,0.0000,0.0000,255.0000
9.1424,-20.2567,35.4493,0.0000,0.0000,255.0000
9.2067,-20.2492,35.4362,0.0000,0.0000,255.0000
9.2702,-20.2401,35.4202,0.0000,0.0000,255.0000
9.3361,-20.2364,35.4137,0.0000,0.0000,255.0000
9.3991,-20.2264,35.3962,0.0000,0.0000,255.0000
9.4619,-20.2163,35.3785,0.0000,0.0000,255.0000
9.5276,-20.2122,35.3715,0.0000,0.0000,255.0000
9.5889,-20.1991,35.3485,0.0000,0.0000,255.0000
9.6523,-20.1907,35.3338,0.0000,0.0000,255.0000
9.7166,-20.1841,35.3222,0.0000,0.0000,255.0000
9.7803,-20.1764,35.3087,0.0000,0.0000,255.0000
9.8437,-20.1680,35.2941,0.0000,0.0000,255.0000
9.9075,-20.1607,35.2813,0.0000,0.0000,255.0000
9.9716,-20.1542,35.2699,0.0000,0.0000,255.0000
10.0360,-20.1482,35.2595,0.0000,0.0000,255.0000
10.1008,-20.1432,35.2507,0.0000,0.0000,255.0000
10.1661,-20.1393,35.2439,0.0000,0.0000,255.0000
10.2317,-20.1360,35.2381,0.0000,0.0000,255.0000
10.2973,-20.1327,35.2324,0.0000,0.0000,255.0000
10.3647,-20.1328,35.2326,0.0000,0.0000,255.0000
10.4316,-20.1323,35.2316,0.0000,0.0000,255.0000
10.4983,-20.1311,35.2295,0.0000,0.0000,255.0000
10.5647,-20.1294,35.2265,0.0000,0.0000,255.0000
10.6319,-20.1293,35.2263,0.0000,0.0000,255.0000
10.6990,-20.1291,35.2260,0.0000,0.0000,255.0000
10.7665,-20.1295,35.2267,0.0000,0.0000,255.0000
10.8346,-20.1310,35.2293,0.0000,0.0000,255.0000
10.9027,-20.1327,35.2323,0.0000,0.0000,255.0000
10.9707,-20.1340,35.2345,0.0000,0.0000,255.0000
11.0382,-20.1344,35.2352,0.0000,0.0000,255.0000
11.1050,-20.1335,35.2336,0.0000,0.0000,255.0000
11.1723,-20.1336,35.2339,0.0000,0.0000,255.0000
11.2411,-20.1362,35.2384,0.0000,0.0000,255.0000
11.3099,-20.1390,35.2433,0.0000,0.0000,255.0000
11.3776,-20.1396,35.2444,0.0000,0.0000,255.0000
11.4427,-20.1358,35.2377,0.0000,0.0000,255.0000
11.5096,-20.1351,35.2366,0.0000,0.0000,255.0000
11.5768,-20.1350,35.2364,0.0000,0.0000,255.0000
11.6428,-20.1328,35.2325,0.0000,0.0000,255.0000
11.7120,-20.1361,35.2382,0.0000,0.0000,255.0000
11.7780,-20.1340,35.2346,0.0000,0.0000,255.0000
11.8436,-20.1310,35.2294,0.0000,0.0000,255.0000
11.9112,-20.1316,35.2304,0.0000,0.0000,255.0000
11.9767,-20.1286,35.2252,0.0000,0.0000,255.0000
12.0429,-20.1269,35.2222,0.0000,0.0000,255.0000
12.1099,-20.1264,35.2213,0.0000,0.0000,255.0000
12.1774,-20.1270,35.2223,0.0000,0.0000,255.0000
12.2431,-20.1243,35.2176,0.0000,0.0000,255.0000
12.3087,-20.1217,35.2130,0.0000,0.0000,255.0000
12.3749,-20.1200,35.2102,0.0000,0.0000,255.0000
12.4423,-20.1203,35.2107,0.0000,0.0000,255.0000
12.5080,-20.1178,35.2063,0.0000,0.0000,255.0000
12.5745,-20.1166,35.2042,0.0000,0.0000,255.0000
12.6410,-20.1156,35.2023,0.0000,0.0000,255.0000
12.7069,-20.1135,35.1988,0.0000,0.0000,255.0000
12.7736,-20.1127,35.1974,0.0000,0.0000,255.0000
12.8398,-20.1111,35.1946,0.0000,0.0000,255.0000
12.9062,-20.1099,35.1924,0.0000,0.0000,255.0000
12.9736,-20.1102,35.1929,0.0000,0.0000,255.0000
13.0414,-20.1110,35.1944,0.0000,0.0000,255.0000
13.1106,-20.1142,35.1999,0.0000,0.0000,255.0000
13.1801,-20.1176,35.2059,0.0000,0.0000,255.0000
13.2485,-20.1195,35.2092,0.0000,0.0000,255.0000
13.3177,-20.1224,35.2142,0.0000,0.0000,255.0000
13.3856,-20.1234,35.2160,0.0000,0.0000,255.0000
13.4530,-20.1236,35.2164,0.0000,0.0000,255.0000
13.5206,-20.1241,35.2173,0.0000,0.0000,255.0000
13.5868,-20.1227,35.2148,0.0000,0.0000,255.0000
13.6523,-20.1200,35.2102,0.0000,0.0000,255.0000
13.7180,-20.1179,35.2065,0.0000,0.0000,255.0000
13.7854,-20.1181,35.2068,0.0000,0.0000,255.0000
13.8542,-20.1204,35.2109,0.0000,0.0000,255.0000
13.9217,-20.1208,35.2114,0.0000,0.0000,255.0000
13.9901,-20.1225,35.2145,0.0000,0.0000,255.0000
14.0620,-20.1292,35.2262,0.0000,0.0000,255.0000
14.1394,-20.1436,35.2514,0.0000,0.0000,255.0000
14.2153,-20.1557,35.2726,0.0000,0.0000,255.0000
14.2932,-20.1707,35.2988,0.0000,0.0000,255.0000
14.3768,-20.1935,35.3386,0.0000,0.0000,255.0000
14.4515,-20.2036,35.3564,0.0000,0.0000,255.0000
14.5301,-20.2190,35.3833,0.0000,0.0000,255.0000
14.6285,-20.2617,35.4580,0.0000,0.0000,255.0000
14.7629,-20.3536,35.6189,0.0000,0.0000,255.0000
14.6960,-20.1685,35.2950,0.0000,0.0000,255.0000
4.4773,-21.3157,37.1783,0.0000,0.0000,255.0000
4.5697,-21.4158,37.3529,0.0000,0.0000,255.0000
4.6345,-21.3856,37.3003,0.0000,0.0000,255.0000
4.6959,-21.3410,37.2225,0.0000,0.0000,255.0000
4.7602,-21.3111,37.1703,0.0000,0.0000,255.0000
4.8245,-21.2814,37.1186,0.0000,0.0000,255.0000
4.8853,-21.2378,37.0424,0.0000,0.0000,255.0000
4.9482,-21.2039,36.9834,0.0000,0.0000,255.0000
5.0113,-21.1723,36.9282,0.0000,0.0000,255.0000
5.0751,-21.1444,36.8796,0.0000,0.0000,255.0000
5.1400,-21.1219,36.8403,0.0000,0.0000,255.0000
5.2043,-21.0972,36.7972,0.0000,0.0000,255.0000
5.2684,-21.0728,36.7546,0.0000,0.0000,255.0000
5.3328,-21.0500,36.7149,0.0000,0.0000,255.0000
5.3978,-21.0302,36.6803,0.0000,0.0000,255.0000
5.4623,-21.0086,36.6426,0.0000,0.0000,255.0000
5.5267,-20.9876,36.6061,0.0000,0.0000,255.0000
5.5910,-20.9668,36.5697,0.0000,0.0000,255.0000
5.6551,-20.9455,36.5326,0.0000,0.0000,255.0000
5.7193,-20.9250,36.4970,0.0000,0.0000,255.0000
5.7826,-20.9020,36.4567,0.0000,0.0000,255.0000
5.8457,-20.8788,36.4163,0.0000,0.0000,255.0000
5.9094,-20.8582,36.3803,0.0000,0.0000,255.0000
5.9739,-20.8410,36.3503,0.0000,0.0000,255.0000
6.0382,-20.8231,36.3192,0.0000,0.0000,255.0000
6.1025,-20.8061,36.2896,0.0000,0.0000,255.0000
6.1674,-20.7913,36.2638,0.0000,0.0000,255.0000
6.2324,-20.7772,36.2392,0.0000,0.0000,255.0000
6.2969,-20.7616,36.2118,0.0000,0.0000,255.0000
6.3611,-20.7455,36.1839,0.0000,0.0000,255.0000
6.4255,-20.7304,36.1574,0.0000,0.0000,255.0000
6.4895,-20.7142,36.1293,0.0000,0.0000,255.0000
6.5536,-20.6988,36.1024,0.0000,0.0000,255.0000
6.6179,-20.6846,36.0775,0.0000,0.0000,255.0000
6.6828,-20.6720,36.0556,0.0000,0.0000,255.0000
6.7471,-20.6582,36.0316,0.0000,0.0000,255.0000
6.8113,-20.6444,36.0074,0.0000,0.0000,255.0000
6.8758,-20.6316,35.9852,0.0000,0.0000,255.0000
6.9410,-20.6211,35.9668,0.0000,0.0000,255.0000
7.0060,-20.6102,35.9478,0.0000,0.0000,255.0000
7.0705,-20.5981,35.9268,0.0000,0.0000,255.0000
7.1343,-20.5844,35.9028,0.0000,0.0000,255.0000
7.1972,-20.5682,35.8745,0.0000,0.0000,255.0000
7.2603,-20.5530,35.8480,0.0000,0.0000,255.0000
7.3236,-20.5385,35.8228,0.0000,0.0000,255.0000
7.3869,-20.5242,35.7979,0.0000,0.0000,255.0000
7.4498,-20.5095,35.7721,0.0000,0.0000,255.0000
7.5140,-20.4980,35.7522,0.0000,0.0000,255.0000
7.5773,-20.4846,35.7288,0.0000,0.0000,255.0000
7.6408,-20.4721,35.7069,0.0000,0.0000,255.0000
7.7056,-20.4632,35.6915,0.0000,0.0000,255.0000
7.7691,-20.4508,35.6698,0.0000,0.0000,255.0000
7.8337,-20.4417,35.6539,0.0000,0.0000,255.0000
7.8985,-20.4334,35.6394,0.0000,0.0000,255.0000
7.9627,-20.4234,35.6220,0.0000,0.0000,255.0000
8.0272,-20.4144,35.6063,0.0000,0.0000,255.0000
8.0915,-20.4052,35.5904,0.0000,0.0000,255.0000
8.1561,-20.3968,35.5757,0.0000,0.0000,255.0000
8.2213,-20.3900,35.5638,0.0000,0.0000,255.0000
8.2842,-20.3776,35.5422,0.0000,0.0000,255.0000
8.3484,-20.3687,35.5266,0.0000,0.0000,255.0000
8.4123,-20.3594,35.5103,0.0000,0.0000,255.0000
8.4745,-20.3458,35.4867,0.0000,0.0000,255.0000
8.5398,-20.3399,35.4763,0.0000,0.0000,255.0000
8.6030,-20.3292,35.4577,0.0000,0.0000,255.0000
8.6663,-20.3190,35.4398,0.0000,0.0000,255.0000
8.7320,-20.3144,35.4319,0.0000,0.0000,255.0000
8.7945,-20.3025,35.4112,0.0000,0.0000,255.0000
8.8583,-20.2937,35.3959,0.0000,0.0000,255.0000
8.9229,-20.2870,35.3842,0.0000,0.0000,255.0000
8.9880,-20.2813,35.3742,0.0000,0.0000,255.0000
9.0523,-20.2742,35.3617,0.0000,0.0000,255.0000
9.1154,-20.2644,35.3447,0.0000,0.0000,255.0000
9.1786,-20.2549,35.3281,0.0000,0.0000,255.0000
9.2432,-20.2485,35.3170,0.0000,0.0000,255.0000
9.3077,-20.2423,35.3062,0.0000,0.0000,255.0000
9.3710,-20.2334,35.2906,0.0000,0.0000,255.0000
9.4338,-20.2236,35.2735,0.0000,0.0000,255.0000
9.4970,-20.2146,35.2579,0.0000,0.0000,255.0000
9.5598,-20.2051,35.2413,0.0000,0.0000,255.0000
9.6237,-20.1979,35.2288,0.0000,0.0000,255.0000
9.6874,-20.1907,35.2162,0.0000,0.0000,255.0000
9.7500,-20.1810,35.1993,0.0000,0.0000,255.0000
9.8132,-20.1727,35.1847,0.0000,0.0000,255.0000
9.8766,-20.1651,35.1715,0.0000,0.0000,255.0000
9.9403,-20.1581,35.1592,0.0000,0.0000,255.0000
10.0042,-20.1516,35.1479,0.0000,0.0000,255.0000
10.0684,-20.1457,35.1377,0.0000,0.0000,255.0000
10.1328,-20.1404,35.1284,0.0000,0.0000,255.0000
10.1975,-20.1357,35.1202,0.0000,0.0000,255.0000
10.2626,-20.1319,35.1135,0.0000,0.0000,255.0000
10.3286,-20.1298,35.1100,0.0000,0.0000,255.0000
10.3949,-20.1284,35.1075,0.0000,0.0000,255.0000
10.4612,-20.1269,35.1049,0.0000,0.0000,255.0000
10.5271,-20.1249,35.1013,0.0000,0.0000,255.0000
10.5946,-20.1257,35.1027,0.0000,0.0000,255.0000
10.6611,-20.1247,35.1010,0.0000,0.0000,255.0000
10.7277,-20.1240,35.0998,0.0000,0.0000,255.0000
10.7958,-20.1259,35.1031,0.0000,0.0000,255.0000
10.8632,-20.1267,35.1046,0.0000,0.0000,255.0000
10.9308,-20.1278,35.1065,0.0000,0.0000,255.0000
10.9981,-20.1282,35.1071,0.0000,0.0000,255.0000
11.0644,-20.1270,35.1050,0.0000,0.0000,255.0000
11.1328,-20.1294,35.1092,0.0000,0.0000,255.0000
11.2014,-20.1321,35.1140,0.0000,0.0000,255.0000
11.2693,-20.1338,35.1168,0.0000,0.0000,255.0000
11.3359,-20.1328,35.1152,0.0000,0.0000,255.0000
11.4016,-20.1305,35.1112,0.0000,0.0000,255.0000
11.4687,-20.1307,35.1115,0.0000,0.0000,255.0000
11.5360,-20.1310,35.1121,0.0000,0.0000,255.0000
11.6019,-20.1292,35.1088,0.0000,0.0000,255.0000
11.6694,-20.1299,35.1101,0.0000,0.0000,255.0000
11.7361,-20.1293,35.1090,0.0000,0.0000,255.0000
11.8025,-20.1282,35.1072,0.0000,0.0000,255.0000
11.8692,-20.1278,35.1064,0.0000,0.0000,255.0000
